profile_age_days,applications_7d,applications_30d,avg_applications_30d,app_to_avg_ratio,skills_count,endorsements_count,experience_years,skills_to_exp_ratio,institution_risk_score,company_risk_score,gpa_anomaly_score,tenure_gap_months,avg_tenure_months,time_since_last_app_hrs,is_new_device,ip_risk_score,email_risk_score,login_velocity_24h,failed_logins_24h,copy_paste_ratio,feature_noise_1,feature_noise_2,feature_noise_3,feature_noise_4
2204,1,11,1.1259,0.3163,11,32,2.7,3.117,0.11,0.1019,0.3624,2.6,52.4,307.7,0,0.2417,0.1346,1,0,0.3044,-0.6291,0.9053,78.0,0.8911
1420,1,12,1.9112,0.2057,12,41,6.9,1.576,0.0062,0.2792,0.1761,6.0,20.9,8.28,0,0.0807,0.0518,0,0,0.2702,0.972,0.8731,84.0,0.059
2647,3,10,0.3847,0.7973,33,14,20.6,1.537,0.2331,0.0427,0.1217,1.8,41.8,124.89,0,0.2002,0.2672,1,1,0.6692,-0.7808,-0.4725,19.0,0.65
1060,6,22,6.4389,0.1133,23,40,6.5,3.131,0.4499,0.0943,0.0899,0.4,14.1,2.73,0,0.1343,0.1482,1,0,0.3023,-0.3399,0.6659,61.0,0.838
207,0,18,4.4228,0.1346,33,18,11.5,2.694,0.1326,0.1051,0.3337,5.5,19.1,13.03,0,0.282,0.0473,3,1,0.1676,3.5464,-0.8394,5.0,0.6348
1655,5,20,3.9129,0.1689,21,29,8.0,2.386,0.1094,0.3059,0.2053,2.1,24.1,14.44,0,0.163,0.1205,3,0,0.4039,0.6363,-0.2805,28.0,0.2236
378,5,19,16.7381,0.0378,29,51,10.5,2.532,0.1137,0.5116,0.0701,5.6,19.0,0.86,0,0.1682,0.0172,2,0,0.1958,-0.0992,-0.6676,1.0,0.0145
522,7,14,9.8613,0.0472,72,15,26.4,2.637,0.6134,0.8633,0.8273,9.6514,17.1,2.37,0,0.2054,0.3753,0,0,0.0652,0.2123,0.6101,34.0,0.1435
989,1,8,1.0646,0.2429,11,26,4.3,2.063,0.1244,0.0562,0.4695,11.2,4.0,28.05,0,0.247,0.3476,1,0,0.313,0.3564,0.3566,12.0,0.8355
1879,1,11,4.5734,0.0796,23,30,8.5,2.44,0.1416,0.477,0.4176,1.3,17.5,126.0,0,0.2404,0.0458,1,0,0.2516,1.151,0.4947,55.0,0.3947
1238,1,3,2.7887,0.0354,10,29,5.0,1.809,0.2495,0.43,0.3514,0.7,40.9,3.57,0,0.125,0.2012,0,0,0.229,-0.0531,-0.0905,36.0,0.0301
1965,0,19,3.4318,0.1828,8,34,1.5,3.577,0.072,0.5931,0.058,6.0,15.3,34.6,0,0.2256,0.3362,0,0,0.2736,0.0652,-2.3484,26.0,0.5348
2327,3,20,4.8259,0.1372,8,31,1.9,2.827,0.1688,0.0383,0.476,3.4,18.3,16.75,0,0.5837,0.032,1,0,0.0511,-1.4976,-0.2529,78.0,0.7326
3015,6,24,0.6753,1.129,38,5,12.7,2.786,0.1554,0.1123,0.3262,6.9,8.8,481.19,0,0.2928,0.4901,2,0,0.1797,-0.2744,0.9974,82.0,0.9018
2472,6,8,1.7042,0.1535,7,8,2.9,2.013,0.0382,0.1577,0.5192,7.4,35.1,5.95,0,0.1776,0.4377,2,1,0.4232,-1.1255,-0.853,98.0,0.0135
769,5,18,0.749,0.7669,50,42,21.7,2.245,0.0872,0.1216,0.0754,2.6,52.2,6.06,0,0.4887,0.1668,3,0,0.1536,-0.3558,0.1452,64.0,0.119
2799,3,4,2.8561,0.0461,25,24,5.9,3.655,0.377,0.6078,0.1951,0.4,31.4,4.71,0,0.1748,0.1662,3,0,0.0771,0.4814,-1.1161,77.0,0.6015
471,6,20,1.0274,0.6285,3,12,1.1,1.871,0.504,0.1336,0.0842,1.0,4.8,14.9,0,0.2698,0.2113,0,0,0.2697,-1.7941,0.9231,26.0,0.9279
1163,5,6,1.9837,0.0992,48,31,16.2,2.815,0.0198,0.7084,0.4692,3.5,15.5,31.8,0,0.1692,0.5534,2,0,0.4214,1.9623,0.9531,17.0,0.7161
1423,3,12,6.6783,0.0596,20,30,6.7,2.671,0.2331,0.2567,0.0804,0.7,50.1,12.66,0,0.2558,0.3378,2,0,0.1088,1.3285,-0.0541,37.0,0.188
2070,6,20,10.7453,0.0619,35,27,13.1,2.495,0.0424,0.163,0.1941,1.2,34.7,2.54,0,0.3172,0.0545,3,0,0.1455,-0.1976,-2.024,16.0,0.6222
1070,3,22,3.33,0.218,45,28,15.2,2.821,0.2181,0.2922,0.3232,3.7,41.9,301.89,0,0.0681,0.1793,3,0,0.2291,-0.7978,-1.1494,27.0,0.5668
2083,1,10,0.8386,0.3823,15,51,5.4,2.428,0.7517,0.7794,0.7683,15.0177,9.0,205.27,0,0.0273,0.2693,2,0,0.0946,0.2829,1.0865,77.0,0.5768
1925,6,22,3.3258,0.2183,10,59,3.4,2.395,0.1117,0.1857,0.3832,0.3,7.1,48.04,1,0.1404,0.1624,0,0,0.0673,-0.0157,0.4589,80.0,0.4002
1384,5,24,1.68,0.4669,80,36,39.9,1.957,0.0647,0.3186,0.2861,0.0,13.2,67.85,0,0.0147,0.1831,1,3,0.2807,0.6525,-0.3046,47.0,0.0138
748,5,15,1.4403,0.3393,12,42,1.9,4.378,0.0084,0.0141,0.1067,2.2,16.9,135.64,0,0.0821,0.3483,2,0,0.3234,1.5394,-0.0186,18.0,0.5094
1160,6,19,2.1131,0.2951,10,21,1.6,4.063,0.1113,0.2048,0.0786,1.1,45.4,39.64,1,0.2669,0.173,2,1,0.0158,1.1674,-0.0012,44.0,0.0868
1927,3,17,2.0084,0.2775,44,47,16.2,2.597,0.4351,0.4253,0.7853,0.4,28.2,131.16,0,0.1322,0.1575,1,0,0.1097,-0.6775,1.004,14.0,0.0735
1278,3,9,7.383,0.0405,32,52,20.3,1.545,0.2287,0.2997,0.2551,1.5,8.7,17.15,0,0.3457,0.1627,4,0,0.3533,1.4709,0.6148,29.0,0.0229
1540,5,22,2.4166,0.2993,44,44,21.0,2.044,0.0282,0.0986,0.1078,5.3,13.8,40.85,0,0.1713,0.2465,2,0,0.2197,-0.447,0.6712,69.0,0.0707
1432,6,14,1.868,0.2454,25,29,8.3,2.727,0.2643,0.0522,0.2099,1.1,8.5,19.62,0,0.3536,0.2953,1,0,0.459,-1.4047,1.4102,75.0,0.7865
2108,1,15,4.4477,0.1116,10,44,3.9,2.199,0.376,0.132,0.0265,1.5,40.0,336.98,0,0.5841,0.1307,1,0,0.5444,-0.1968,-0.8162,79.0,0.6526
2221,6,22,4.9721,0.1465,31,16,14.9,1.996,0.5437,0.3803,0.3111,3.7,35.7,174.07,0,0.425,0.1914,1,1,0.6025,-0.5087,-2.3451,94.0,0.9075
3204,5,12,1.4733,0.2655,7,57,4.5,1.366,0.3091,0.0737,0.0821,11.3,42.7,176.98,0,0.0237,0.1057,3,0,0.4511,0.9141,0.3604,8.0,0.3042
2524,2,16,8.4606,0.0628,30,6,9.0,3.049,0.2331,0.2351,0.0171,2.3,35.5,43.67,1,0.0745,0.1842,4,0,0.2106,0.5026,0.8417,59.0,0.0746
2034,5,11,13.9115,0.0263,7,30,2.2,2.341,0.5598,0.184,0.2557,1.7,71.0,25.13,1,0.0943,0.2236,3,0,0.3164,-0.8345,1.9809,91.0,0.5314
3277,7,25,4.1803,0.1978,10,1,1.1,4.943,0.0619,0.2131,0.014,1.8,19.3,23.51,1,0.1801,0.0987,1,0,0.1627,0.5267,0.0136,60.0,0.9057
2620,4,10,5.7521,0.0576,19,47,4.1,3.797,0.671,0.2213,0.0477,3.4,17.7,76.25,0,0.3059,0.0516,1,1,0.3711,0.2168,-0.6255,57.0,0.97
98,0,12,9.6786,0.0412,12,47,1.5,4.976,0.0963,0.0966,0.3984,6.4,13.2,143.04,0,0.1455,0.0158,3,0,0.3494,-0.4351,0.4079,18.0,0.386
2890,2,6,2.4221,0.0815,9,56,3.1,2.263,0.0863,0.2137,0.2638,0.3,7.2,62.7,0,0.094,0.2485,3,0,0.3914,0.9489,-1.1857,43.0,0.7125
2153,5,23,6.811,0.112,42,43,16.4,2.452,0.2738,0.2704,0.0279,7.2,26.8,17.54,0,0.1094,0.2146,1,1,0.5452,-0.0498,1.505,99.0,0.2091
1708,7,7,1.0983,0.2062,56,14,18.7,2.885,0.1256,0.1036,0.0521,3.3,48.6,76.5,1,0.2694,0.231,2,0,0.11,0.6228,-0.6004,18.0,0.765
1252,0,11,0.7301,0.4803,38,10,14.7,2.435,0.4337,0.1446,0.6558,3.7,44.6,162.38,0,0.6895,0.0195,2,1,0.1815,0.5077,-0.4276,12.0,0.6238
1023,3,16,1.6513,0.3166,19,54,6.4,2.641,0.4792,0.3772,0.3788,1.8,29.7,27.82,0,0.4232,0.1453,0,1,0.2081,1.0379,-0.9096,57.0,0.6683
3007,6,10,5.983,0.0554,17,36,4.7,3.12,0.0484,0.1501,0.0763,4.7,35.5,163.23,0,0.1613,0.4173,0,0,0.0637,-1.6974,-0.9595,28.0,0.8901
2683,7,17,2.3141,0.2414,12,58,2.2,3.944,0.541,0.2718,0.0498,5.6,20.4,104.61,0,0.2853,0.1678,4,0,0.4236,-2.0404,0.3462,71.0,0.1105
364,0,2,2.3589,0.0279,11,46,4.2,2.246,0.279,0.1403,0.4526,3.0,120.0,1.68,0,0.3546,0.1659,3,0,0.1517,-2.7001,-0.284,42.0,0.6246
3387,1,19,5.8882,0.107,10,33,2.9,2.699,0.1781,0.4802,0.2145,0.2,4.2,367.53,0,0.2744,0.1943,0,0,0.2458,0.8343,-1.4754,51.0,0.9736
295,5,12,2.5238,0.1564,20,30,6.9,2.545,0.3098,0.4203,0.5566,0.7,13.4,186.22,0,0.1901,0.06,0,0,0.0554,0.3713,-0.9923,41.0,0.1832
1509,2,2,5.4552,0.0121,33,37,10.7,2.871,0.5115,0.3459,0.1815,1.1,33.4,1.37,0,0.1316,0.1342,1,0,0.5917,-0.4505,-0.7888,47.0,0.601
3310,7,24,3.1108,0.2544,25,4,6.7,3.293,0.5249,0.3443,0.3026,0.1,13.5,39.04,0,0.0522,0.4443,4,0,0.3567,-1.1108,2.6595,69.0,0.9269
2587,5,16,3.65,0.1448,31,21,8.9,3.189,0.0382,0.0835,0.0162,1.2,45.0,287.03,0,0.3513,0.3096,0,0,0.3086,-1.112,1.858,23.0,0.2957
1548,1,15,6.6485,0.0748,11,59,2.5,3.351,0.0343,0.4886,0.2913,15.4,4.9,82.94,0,0.2316,0.2166,1,0,0.2323,0.3294,0.1901,74.0,0.5095
854,5,22,2.2651,0.3191,13,51,4.7,2.354,0.2434,0.323,0.32,0.2,23.3,39.36,1,0.167,0.1009,3,0,0.2794,0.4375,1.4359,73.0,0.9074
1514,5,14,3.0636,0.1507,11,34,2.5,3.231,0.3433,0.3492,0.0101,6.8,19.0,13.83,0,0.4397,0.258,4,0,0.232,-1.8892,-1.5214,62.0,0.6097
3436,4,16,5.5878,0.0949,13,19,2.1,4.366,0.4026,0.055,0.0747,1.7,26.1,80.38,0,0.0263,0.1789,2,0,0.2848,0.2839,-0.2111,59.0,0.498
3109,0,13,3.1444,0.1364,10,2,6.4,1.477,0.3191,0.3401,0.3609,5.9,22.0,8.34,0,0.2717,0.1428,3,0,0.1535,0.4835,-1.018,18.0,0.205
1883,2,21,4.3454,0.1599,6,2,1.6,2.558,0.4896,0.0972,0.1443,2.2,7.8,25.49,1,0.2956,0.2551,0,0,0.0965,-0.6617,-1.3305,1.0,0.5382
825,4,19,2.3759,0.2629,35,24,15.8,2.126,0.0617,0.4753,0.4163,7.5,18.0,11.22,0,0.2924,0.2058,3,0,0.1051,0.0482,1.2564,64.0,0.669
3443,6,9,4.6232,0.0644,7,9,1.5,2.927,0.2896,0.3786,0.2009,1.7,9.1,69.18,0,0.4332,0.267,2,0,0.259,1.7471,0.5426,32.0,0.8141
3641,5,10,3.8057,0.0868,3,40,0.9,1.671,0.3318,0.6458,0.1531,0.2,29.4,15.16,0,0.2719,0.0621,0,0,0.1572,1.5292,1.1158,3.0,0.3249
2791,4,21,4.9492,0.1405,10,25,1.7,4.007,0.1771,0.1898,0.1468,1.5,21.0,102.53,0,0.076,0.2515,1,0,0.166,-1.4155,-0.9136,60.0,0.5065
2664,3,8,1.0747,0.2407,55,28,20.9,2.53,0.1023,0.1443,0.3,5.6,9.6,28.79,0,0.2695,0.4642,0,1,0.5436,-1.1214,-0.3212,82.0,0.0061
3558,5,17,4.1293,0.1361,19,53,8.6,2.053,0.1512,0.555,0.1734,1.9,25.7,137.35,0,0.1464,0.1904,0,1,0.318,-1.0228,0.8576,91.0,0.494
3646,7,22,4.3307,0.168,8,47,1.9,2.988,0.2141,0.1625,0.2397,2.5,18.0,7.99,0,0.2753,0.0046,2,0,0.3254,-1.2136,0.4375,91.0,0.2952
1475,3,20,2.7316,0.2411,33,38,21.8,1.479,0.1005,0.2926,0.2202,1.6,7.9,12.37,0,0.4014,0.1546,1,2,0.1737,0.1421,-0.0346,69.0,0.3272
685,2,8,3.3229,0.0795,47,36,18.2,2.46,0.2577,0.2283,0.1278,1.2,13.0,11.91,0,0.561,0.4401,2,0,0.3653,-0.9778,-0.2197,55.0,0.1168
901,1,7,2.3223,0.0991,15,58,4.5,2.886,0.3259,0.0862,0.1376,2.0,13.0,160.81,0,0.0184,0.4988,1,0,0.1919,-0.2109,1.2222,95.0,0.0959
3492,0,0,5.1601,0.0,18,57,5.1,3.103,0.0304,0.2026,0.2117,5.8,16.3,567.96,0,0.4151,0.2085,4,0,0.3066,0.5402,-0.5878,68.0,0.9149
2963,1,1,10.5442,0.0032,80,10,35.2,2.21,0.1646,0.2449,0.1313,0.3,6.5,5.17,0,0.5312,0.2484,1,2,0.1142,-0.0107,1.3322,46.0,0.7963
1521,2,21,10.9106,0.064,30,40,11.4,2.43,0.1325,0.1583,0.1617,3.7,29.2,4.54,0,0.2535,0.0504,1,0,0.3352,0.818,-0.5681,91.0,0.0348
1835,3,16,3.3531,0.1575,13,48,5.6,2.072,0.4473,0.1517,0.2396,1.5,63.1,228.81,0,0.1991,0.2853,1,0,0.1687,0.0026,-0.8156,61.0,0.5788
1946,4,5,8.1276,0.0204,13,37,3.9,2.814,0.3327,0.0399,0.1521,3.2,24.7,367.27,0,0.3244,0.0912,2,0,0.172,-2.3256,-1.7685,97.0,0.114
1200,6,15,2.5623,0.1926,80,37,40.0,1.951,0.2395,0.4534,0.3016,2.9,26.3,92.08,0,0.1816,0.2154,2,0,0.0653,2.977,1.1637,40.0,0.5205
10,3,22,2.8491,0.2544,33,59,10.4,54.3762,0.466,0.5159,0.3787,4.1,26.7,57.43,0,0.2371,0.1019,2,0,0.8468,0.9157,0.2854,6.0,0.0958
2649,3,7,1.1768,0.1928,25,22,11.5,2.047,0.2304,0.1245,0.0813,4.3,10.0,88.83,0,0.325,0.6747,0,0,0.157,-0.2145,0.0958,82.0,0.1402
339,0,14,4.0762,0.1136,19,53,7.4,2.368,0.0761,0.2257,0.2264,0.4,12.2,10.09,0,0.078,0.2957,4,0,0.2713,3.2438,-0.6286,27.0,0.7378
574,5,10,16.3715,0.0203,17,31,4.5,3.275,0.164,0.0552,0.2265,2.4,10.5,18.08,0,0.07,0.346,0,2,0.1303,0.1661,0.7003,92.0,0.2761
445,2,19,7.7875,0.081,11,16,2.9,2.895,0.0677,0.1225,0.5251,2.9,17.4,82.87,1,0.3036,0.2522,1,0,0.088,0.5469,0.888,23.0,0.2747
3285,3,10,1.949,0.1682,80,39,40.0,1.951,0.166,0.3063,0.1382,2.7,55.4,2.67,0,0.5157,0.4034,3,0,0.1005,-0.1198,0.9414,72.0,0.8746
2671,4,7,3.9139,0.0591,20,51,6.5,2.799,0.1161,0.2488,0.0725,4.4,16.1,182.24,0,0.1422,0.3314,1,0,0.3788,1.7771,-1.7336,90.0,0.0465
1710,4,11,3.355,0.1082,7,45,0.9,3.785,0.0705,0.0985,0.0672,0.2,24.6,101.01,0,0.0859,0.1152,1,0,0.2018,-0.0021,-0.9189,95.0,0.1906
631,3,21,1.3336,0.5121,2,37,1.1,1.425,0.5084,0.0445,0.05,2.1,8.7,10.77,0,0.1038,0.3941,2,1,0.1628,-1.4066,0.6272,97.0,0.7405
1834,0,19,15.5164,0.0407,50,12,14.1,3.332,0.4095,0.4054,0.0216,0.9,35.1,31.47,0,0.43,0.4857,1,0,0.2693,0.7229,-2.0391,25.0,0.1171
2139,2,10,3.0857,0.1069,8,23,0.4,5.654,0.382,0.2977,0.0731,3.6,43.1,1.63,0,0.0281,0.3194,2,1,0.2654,-0.3937,0.2771,25.0,0.9865
250,7,12,1.2809,0.3044,6,35,3.9,1.307,0.1909,0.6285,0.3368,1.7,34.5,67.61,0,0.4803,0.1819,1,0,0.4302,-0.2092,0.0411,53.0,0.4406
682,1,7,5.4749,0.0424,24,8,8.3,2.643,0.0722,0.1044,0.0805,4.5,12.0,20.39,0,0.2361,0.213,1,1,0.1389,-0.5124,1.2044,41.0,0.5058
2327,1,12,2.8045,0.141,19,50,7.5,2.245,0.0834,0.0855,0.0624,0.4,24.5,40.45,0,0.1487,0.3198,3,0,0.3254,0.8921,0.1785,31.0,0.2557
1056,0,10,4.3173,0.0766,17,39,4.7,3.02,0.4252,0.1871,0.0541,5.4,61.8,152.98,0,0.2103,0.1538,3,0,0.4173,-0.0048,-1.562,9.0,0.012
1130,5,10,5.5202,0.06,18,21,3.3,4.216,0.3042,0.291,0.109,0.6,18.7,14.88,0,0.3317,0.1636,2,0,0.1608,-0.0184,0.9205,72.0,0.6656
1416,2,18,13.255,0.0452,20,6,8.0,2.258,0.0442,0.5047,0.5465,6.3,15.2,62.33,1,0.2969,0.2415,0,0,0.2959,2.043,-1.1263,86.0,0.5583
1735,4,12,5.8187,0.0684,12,30,4.2,2.375,0.0361,0.1634,0.2758,2.1,12.7,9.59,0,0.0999,0.2208,3,0,0.104,-0.8367,0.6727,0.0,0.8277
2513,2,12,8.043,0.0495,29,33,11.2,2.413,0.202,0.1503,0.1783,12.9,25.2,9.68,0,0.4223,0.0258,0,0,0.1454,-0.52,-0.1185,41.0,0.7677
230,7,10,1.9052,0.172,10,40,3.2,2.551,0.2301,0.3724,0.0378,3.9,30.9,32.2,0,0.175,0.4289,0,0,0.3704,-1.4789,0.2022,28.0,0.61
1344,4,7,8.8572,0.0262,16,33,5.0,2.79,0.0682,0.2134,0.2942,2.2,23.2,11.11,0,0.0543,0.0454,2,0,0.0843,-1.036,-0.9181,78.0,0.0543
963,4,13,3.1643,0.1355,20,46,7.5,2.381,0.323,0.1042,0.5454,1.7,43.7,9.94,0,0.2956,0.4144,1,0,0.5146,-0.868,-0.6416,48.0,0.4313
2436,3,10,1.6094,0.2029,67,13,21.0,3.071,0.1315,0.4168,0.4766,0.4,26.5,720.0,0,0.3573,0.2835,2,1,0.2944,-0.5299,1.7158,85.0,0.5139
2924,7,14,2.1318,0.2155,23,15,7.8,2.659,0.0476,0.2995,0.281,1.6,24.1,30.47,1,0.1788,0.2443,2,0,0.2206,0.3496,1.6608,60.0,0.7404
3126,6,20,0.6073,1.0407,5,29,1.9,1.845,0.6294,0.8597,0.5438,17.5743,34.9,14.59,0,0.0907,0.3207,0,0,0.2004,0.9569,-0.8651,78.0,0.5518
3615,6,23,1.6875,0.4455,17,46,6.0,2.436,0.339,0.0686,0.0949,11.4,17.7,18.06,0,0.1503,0.0924,1,0,0.1105,-0.1542,-1.4308,12.0,0.2575
2220,1,11,1.6615,0.2163,30,1,10.7,2.579,0.1437,0.0088,0.1369,5.6,10.0,8.78,0,0.4372,0.4355,1,2,0.1757,-0.6509,0.2637,56.0,0.7565
3291,2,17,5.8649,0.0961,23,30,12.6,1.747,0.0517,0.1508,0.5038,0.3,7.5,13.04,0,0.1558,0.173,1,2,0.1919,0.1427,-0.2915,7.0,0.5622
1513,4,16,7.7785,0.0683,12,20,4.7,2.226,0.0839,0.2372,0.4275,2.6,17.7,188.76,1,0.0468,0.0863,2,1,0.2758,-0.1212,-0.6076,57.0,0.1352
2914,3,15,0.4495,1.0356,11,45,4.8,1.962,0.0201,0.3125,0.0581,1.4,22.1,149.72,0,0.0551,0.231,2,1,0.2563,-1.0884,-0.0667,93.0,0.604
2288,1,2,3.1884,0.0207,16,46,6.5,2.163,0.2249,0.1404,0.133,3.7,15.9,126.45,1,0.1228,0.0611,1,0,0.116,0.0734,-0.2102,3.0,0.8465
1331,7,12,0.9026,0.4274,19,21,8.2,2.168,0.1077,0.2381,0.2076,2.0,29.7,63.18,1,0.1941,0.142,0,0,0.1874,-0.0026,2.1503,90.0,0.7947
2897,3,22,3.8513,0.1888,3,4,1.7,1.223,0.1241,0.0643,0.2683,0.7,13.1,45.48,0,0.2041,0.2017,2,0,0.1856,-0.0308,0.6077,30.0,0.6244
1265,7,20,6.6011,0.1005,12,59,5.9,1.762,0.2452,0.1583,0.5262,1.2,54.8,720.0,0,0.0324,0.2596,1,0,0.266,-1.9105,0.3555,82.0,0.5326
2413,3,6,6.3146,0.0315,9,20,2.4,2.777,0.5682,0.146,0.015,7.4,31.3,6.89,0,0.0596,0.2365,2,0,0.4597,0.4205,-0.236,77.0,0.008
1808,1,6,1.7504,0.1121,22,11,6.3,3.036,0.1583,0.0192,0.0459,3.4,21.7,40.87,0,0.1225,0.2441,0,1,0.423,-1.331,-1.7186,68.0,0.032
2,2,2,2.7552,0.0239,11,29,1.3,45.111,0.1183,0.2521,0.1588,2.7,24.6,19.94,0,0.4465,0.2012,0,0,0.6342,-0.7033,-0.6563,40.0,0.49
1370,3,17,1.1458,0.4806,39,10,17.6,2.124,0.4202,0.4762,0.5735,3.1,33.3,0.11,0,0.1346,0.1125,0,0,0.1847,1.7033,-0.2555,40.0,0.1945
3145,3,9,1.0606,0.2743,15,6,8.8,1.625,0.3034,0.3735,0.2106,0.5,30.7,81.31,1,0.3392,0.0441,2,0,0.2221,0.2506,-0.6274,62.0,0.8179
2101,5,8,2.05,0.128,15,15,5.0,2.544,0.0248,0.2775,0.3684,4.0,19.2,1.63,0,0.1518,0.1327,2,0,0.2646,1.2819,2.042,23.0,0.0826
1467,1,17,2.9933,0.1872,74,22,34.2,2.129,0.1635,0.2054,0.2203,1.1,24.3,27.06,1,0.3203,0.0837,2,0,0.0823,-1.329,0.1046,0.0,0.8629
2359,0,12,1.0319,0.3755,32,9,14.4,2.09,0.3648,0.1243,0.1222,10.7,11.4,33.43,0,0.2963,0.5352,0,0,0.419,0.3562,-2.1117,86.0,0.2211
1009,0,7,7.8305,0.0297,26,25,9.5,2.48,0.169,0.3428,0.1949,5.7,13.5,27.7,0,0.4219,0.1751,2,0,0.4484,3.0597,0.3993,9.0,0.6375
755,4,22,7.8533,0.093,48,39,22.9,2.05,0.076,0.5393,0.0062,1.7,25.6,2.16,0,0.0424,0.3519,2,1,0.4648,-0.1265,0.4092,56.0,0.4314
1063,7,11,3.0894,0.1174,13,52,3.3,3.21,0.2941,0.4619,0.1136,0.6,54.8,2.6,0,0.3598,0.5502,2,0,0.2698,-0.2464,0.8696,6.0,0.3123
1744,2,16,8.1178,0.0654,24,5,8.5,2.613,0.1644,0.43,0.0302,16.8,8.9,12.91,0,0.7124,0.509,0,1,0.2017,-0.7605,-0.4616,76.0,0.4716
1480,7,16,3.9435,0.1341,16,58,8.0,1.831,0.0636,0.1402,0.1796,0.8,75.7,21.59,0,0.1807,0.1696,1,0,0.0851,1.9047,-0.074,18.0,0.9515
1914,6,20,2.4059,0.2733,68,2,22.8,2.869,0.0652,0.2038,0.1622,0.2,24.1,77.37,0,0.4264,0.0629,1,0,0.1386,-0.4658,0.4927,0.0,0.9445
966,1,18,7.2888,0.0819,44,10,13.7,3.005,0.4898,0.4775,0.0711,1.8,27.3,25.8,0,0.0813,0.4143,2,0,0.3305,1.3127,1.1341,7.0,0.2357
2815,7,15,1.8847,0.2607,23,49,8.6,2.499,0.1878,0.433,0.5174,1.4,16.1,7.74,0,0.0663,0.177,1,0,0.3375,1.5864,-1.9561,57.0,0.1984
427,3,16,1.1695,0.4434,24,13,7.8,2.785,0.1156,0.0341,0.1066,1.4,47.5,1.67,0,0.2099,0.5209,0,1,0.3049,0.0428,-1.1701,48.0,0.8558
2300,4,13,1.6271,0.261,17,38,7.9,1.955,0.0217,0.097,0.1379,2.8,31.4,78.23,0,0.1966,0.4172,2,0,0.5023,2.3322,0.3706,5.0,0.8401
1586,0,11,6.0647,0.0601,10,9,1.4,4.23,0.0241,0.0533,0.3089,4.2,31.5,720.0,0,0.0965,0.3557,2,0,0.143,-0.3671,0.8261,11.0,0.2884
2696,2,12,5.5627,0.0715,28,37,7.4,3.382,0.2722,0.184,0.0294,2.8,12.7,60.76,0,0.3205,0.1846,0,0,0.2832,-0.2245,0.4769,53.0,0.0867
2347,0,2,1.8363,0.0357,17,9,6.2,2.454,0.2336,0.3729,0.2002,0.3,36.7,35.33,0,0.3397,0.0608,1,1,0.3206,-0.5501,-0.1789,1.0,0.3718
2784,2,16,2.0443,0.2567,40,41,13.4,2.826,0.2394,0.4916,0.2965,4.7,75.7,47.38,0,0.0299,0.0784,0,0,0.1769,1.2251,0.4783,40.0,0.1096
3607,2,19,8.5969,0.0734,26,36,7.9,2.935,0.2034,0.2976,0.2691,6.8,18.0,5.6,1,0.4285,0.9007,20,4,0.3395,0.9523,1.1055,74.0,0.4787
2364,4,20,12.3721,0.0537,24,31,10.7,2.062,0.7958,0.0552,0.3342,2.0,29.2,78.99,0,0.5129,0.3727,2,1,0.1412,0.3298,0.1853,73.0,0.8545
1559,0,11,4.5356,0.0803,70,43,29.6,2.32,0.148,0.1909,0.2813,3.2,21.1,5.25,1,0.1957,0.2308,0,0,0.6238,0.019,-1.6464,90.0,0.1903
1842,5,13,3.0901,0.1387,10,50,5.9,1.574,0.0837,0.3986,0.3251,4.5,20.2,21.18,0,0.1491,0.0437,0,1,0.4766,0.9879,1.1017,7.0,0.4338
899,4,20,0.9193,0.6998,5,28,1.6,2.231,0.2072,0.281,0.5678,0.8,39.5,720.0,0,0.1551,0.1292,1,0,0.0806,-0.4296,-0.2988,1.0,0.2555
1782,1,8,8.9574,0.0297,44,45,21.2,1.993,0.0557,0.1456,0.1043,4.2,50.1,25.42,0,0.1442,0.1261,4,1,0.1384,-0.0911,-0.464,69.0,0.3402
938,6,21,2.0977,0.3285,32,18,10.7,2.81,0.0566,0.2102,0.0548,2.0,28.0,225.27,1,0.5335,0.1507,2,1,0.2774,-1.8422,1.6656,15.0,0.8464
787,2,18,0.5387,1.0488,19,37,4.3,3.647,0.0115,0.2811,0.2224,1.7,32.1,37.54,0,0.2211,0.5588,1,0,0.1908,-0.6123,-0.1532,73.0,0.8285
2506,0,4,2.7311,0.0482,3,17,1.5,1.477,0.5691,0.3115,0.0608,0.2,52.0,16.36,0,0.302,0.0781,1,0,0.1846,-0.4951,-0.1517,19.0,0.9574
1065,5,6,8.4638,0.0235,35,44,10.9,2.962,0.3109,0.4123,0.1252,0.5,30.8,1.43,0,0.6234,0.0499,0,0,0.1738,-0.8009,0.6158,93.0,0.2303
2898,5,11,2.0428,0.1766,15,41,5.5,2.322,0.2572,0.1562,0.1486,6.3,9.3,4.89,0,0.247,0.381,1,1,0.0752,0.4708,0.2569,91.0,0.1742
1942,6,22,1.5098,0.4752,13,35,4.4,2.469,0.1801,0.2177,0.0908,1.0,15.0,17.83,0,0.2986,0.3505,1,0,0.0584,0.6562,-0.5082,21.0,0.1838
2668,4,19,7.3386,0.0859,12,41,2.9,3.227,0.2276,0.2984,0.0295,0.7,47.9,1.86,0,0.2642,0.2304,0,0,0.2451,-0.639,-0.421,80.0,0.1133
2469,5,9,4.675,0.0637,43,2,12.2,3.31,0.1462,0.0256,0.235,0.3,16.4,7.06,0,0.2857,0.0225,0,1,0.2859,-0.6081,-0.126,88.0,0.6913
